iter	Passed	Remaining
974	36195	928
975	36231	890
976	36268	853
977	36304	816
978	36342	779
979	36378	742
980	36417	705
981	36452	668
982	36492	631
983	36532	594
984	36579	557
985	36619	519
986	36684	483
987	36721	446
988	36760	408
989	36796	371
990	36833	334
991	36873	297
992	36909	260
993	36946	223
994	36982	185
995	37018	148
996	37059	111
997	37095	74
998	37131	37
999	37171	0
