iter	RMSE
282	0.3884567444
283	0.3884434622
284	0.38830085
285	0.3881607713
286	0.3879866008
287	0.3879765404
288	0.3879282331
289	0.3877847191
290	0.3876711696
291	0.38766747
292	0.3875984681
293	0.3874884391
294	0.3873384366
295	0.3872928774
296	0.3872742086
297	0.3871906059
298	0.3871485171
299	0.3870990601
300	0.3870865645
301	0.3870021324
302	0.3868985712
303	0.3867549692
304	0.3866982649
305	0.3865510851
306	0.386434384
307	0.386321968
308	0.3862379037
309	0.3861680411
310	0.3860474597
311	0.3857495145
312	0.3856618129
313	0.3854667741
314	0.3854191799
315	0.385309006
316	0.3852343117
317	0.385169116
318	0.385066638
319	0.384898796
320	0.3847619377
321	0.3847156653
322	0.3845868447
323	0.3845594502
324	0.3845496206
325	0.3844601822
326	0.3844067065
327	0.3842361786
328	0.3842003937
329	0.3841967769
330	0.3841267545
331	0.3840035579
332	0.3839868554
333	0.3839751033
334	0.3839290762
335	0.3838816922
336	0.3837882607
337	0.3837624287
338	0.3836837029
339	0.3836230241
340	0.3834058966
341	0.3833699809
342	0.3832453771
343	0.3830733563
344	0.3830685082
345	0.3830128538
346	0.3829173623
347	0.3826877192
348	0.3825808391
349	0.3825018816
350	0.3823677791
351	0.3822566927
352	0.3822145141
353	0.3821552755
354	0.3818882425
355	0.3817840893
356	0.3816413052
357	0.3815155769
358	0.3813739127
359	0.3813445803
360	0.3813021489
361	0.3812161495
362	0.3811349063
363	0.3810231966
364	0.3809493573
365	0.3808686029
366	0.3807862353
367	0.3807259226
368	0.3806626503
369	0.3805949584
370	0.3805144731
371	0.380485121
372	0.3804585901
373	0.3803479241
374	0.3802375794
375	0.3801368203
376	0.3798582135
377	0.3797566703
378	0.3796982661
379	0.3794355038
380	0.3793395065
381	0.3791619322
382	0.3790697932
383	0.3790497355
384	0.3789788672
385	0.3789299635
386	0.3789122302
387	0.378800514
388	0.3787795939
389	0.3787633586
390	0.3786963153
391	0.3786466466
392	0.3786032802
393	0.3784880299
394	0.3784088832
395	0.3783818347
396	0.3782695216
397	0.3781838813
398	0.3781613973
399	0.3781396319
400	0.3781198703
401	0.3780382025
402	0.3779510637
403	0.3779048392
404	0.3778860417
405	0.3778568108
406	0.3778304261
407	0.3777754951
408	0.3777625211
409	0.3777071709
410	0.377689781
411	0.3775742923
412	0.3774840761
413	0.3774380751
414	0.3773623852
415	0.3771622184
416	0.3770525329
417	0.3770060483
418	0.3769881465
419	0.3768906067
420	0.3766937513
421	0.3766775176
422	0.3765905055
423	0.3765626703
424	0.3764717071
425	0.3762815905
426	0.3762485657
427	0.3762139305
428	0.3761308447
429	0.3760587136
430	0.3759586884
431	0.3759344877
432	0.3757804237
433	0.375734932
434	0.3755874151
435	0.3755080439
436	0.37542475
437	0.3753443984
438	0.3752784726
439	0.3752229667
440	0.3751952903
441	0.3750964117
442	0.3749795591
443	0.3749204246
444	0.3748638928
445	0.3747808049
446	0.3747132111
447	0.3746550519
448	0.3745827719
449	0.3745768501
450	0.3744837555
451	0.3744196071
452	0.3742514972
453	0.3741554907
454	0.374085811
455	0.374012293
456	0.3739567863
457	0.3738139937
458	0.3737905113
459	0.3737072607
460	0.3736112886
461	0.3735694721
462	0.3734315228
463	0.3733487042
464	0.3732581656
465	0.3732061918
466	0.3730705104
467	0.3730179844
468	0.3729635639
469	0.3729003447
470	0.3728686613
471	0.372798122
472	0.3726391459
473	0.372608708
474	0.3725174275
475	0.3724343671
476	0.3723973034
477	0.3723748057
478	0.3722961455
479	0.3722318211
480	0.3721787275
481	0.3721015434
482	0.372065808
483	0.3719953142
484	0.3719390468
485	0.3718467758
486	0.371819506
487	0.3717317228
488	0.3717101831
489	0.3716019896
490	0.3715812127
491	0.3715159925
492	0.3714921692
493	0.3714323722
494	0.3713461234
495	0.3713242148
496	0.3712209415
497	0.3711444613
498	0.3710862914
499	0.371059975
500	0.3710537081
501	0.3710327343
502	0.3710126459
503	0.3710065097
504	0.3709866371
505	0.3709675751
506	0.370852434
507	0.3708030531
508	0.3707389376
509	0.3706602833
510	0.3705803145
511	0.3705695961
512	0.37054247
513	0.3704778777
514	0.370370371
515	0.3703194193
516	0.3703084934
517	0.3702894379
518	0.3702711799
519	0.3701958847
520	0.3701228383
521	0.3700518419
522	0.369992603
523	0.3699819635
524	0.369962896
525	0.3699456373
526	0.3699274914
527	0.3699199623
528	0.3698499089
529	0.3697767232
530	0.3697221295
531	0.3697056476
532	0.369653471
533	0.3696374811
534	0.3696208286
535	0.3696107223
536	0.3695939219
537	0.3695423281
538	0.3695270092
539	0.3694778116
540	0.3694308773
541	0.3694210005
542	0.3691615439
543	0.3690887317
544	0.3690397192
545	0.3690325823
546	0.3690169656
547	0.3690018964
548	0.368953154
549	0.3689383809
550	0.3688895068
551	0.3688303732
552	0.3687840663
553	0.3687406688
554	0.3687267432
555	0.3687118566
556	0.368702977
557	0.3686819696
558	0.3686618706
559	0.3685612263
560	0.3684833597
561	0.3684499415
562	0.3683743262
563	0.3681304319
564	0.3680492525
565	0.3679093101
566	0.3678423195
567	0.3676290412
568	0.3674277452
569	0.3672940463
570	0.3671546804
571	0.3670229581
572	0.3669909603
573	0.3669360386
574	0.3668931413
575	0.3668785765
576	0.3668754206
577	0.3666669443
578	0.3665443902
579	0.3664803226
580	0.3664588132
581	0.3664172891
582	0.3663095428
583	0.3662803529
584	0.3662526268
585	0.3662110221
586	0.3661528618
587	0.3661481765
588	0.3660927145
589	0.3660170088
590	0.3659779195
591	0.3659641856
592	0.3659569926
593	0.365954032
594	0.3659182522
595	0.3657909742
596	0.3656693679
597	0.3654747522
598	0.3654485958
599	0.3653600205
600	0.3653045618
601	0.3653019001
602	0.3652645876
603	0.3651542704
604	0.3651500374
605	0.365066389
606	0.3649786874
607	0.364908766
608	0.3648819076
609	0.3648563556
610	0.3647377408
611	0.3647335619
612	0.3647202087
613	0.3646344043
614	0.3645967998
615	0.3645602451
616	0.364446364
617	0.3644108248
618	0.3643302195
619	0.3642939889
620	0.3642051256
621	0.3641896895
622	0.3641115376
623	0.364099483
624	0.3640848633
625	0.3640502658
626	0.3640436307
627	0.3640108832
628	0.3640043465
629	0.3639266816
630	0.3638795016
631	0.363776206
632	0.363760164
633	0.3637272777
634	0.3636697423
635	0.3636369139
636	0.3635857025
637	0.3635554309
638	0.363541678
639	0.3634792081
640	0.3634202404
641	0.3633103395
642	0.3632863123
643	0.3632731971
644	0.3632500908
645	0.3632133734
646	0.3631598903
647	0.3630504875
648	0.3630283372
649	0.3630158123
650	0.3629670899
651	0.3629155524
652	0.3628862255
653	0.3628653756
654	0.3627914148
655	0.3627455178
656	0.3627064763
657	0.3626590962
658	0.362622278
659	0.3625714829
660	0.3625513613
661	0.3625319989
662	0.362520075
663	0.3624506056
664	0.3623679988
665	0.3623238271
666	0.3622679007
667	0.362257979
668	0.3621568656
669	0.3621453746
670	0.3621356559
671	0.3620426438
672	0.3620316553
673	0.361989977
674	0.3619803027
675	0.36194214
676	0.3618838719
677	0.3617989755
678	0.3617548264
679	0.3617203469
680	0.3616865987
681	0.3616451669
682	0.361568268
683	0.361515716
684	0.3614682332
685	0.3612922941
686	0.3612228817
687	0.361209157
688	0.3611471438
689	0.360981964
690	0.3609305382
691	0.3607235942
692	0.3606971171
693	0.3606456781
694	0.3605866075
695	0.3604651579
696	0.3604076687
697	0.3603446806
698	0.3602486055
699	0.3601273079
700	0.3600979061
701	0.3600885322
702	0.3599935994
703	0.3599457906
704	0.3597860492
705	0.3597238604
706	0.3596677133
707	0.3596122868
708	0.3594613155
709	0.3592741198
710	0.3592562316
711	0.3591657708
712	0.3590791388
713	0.3590692058
714	0.3590329702
715	0.3588469359
716	0.3588444264
717	0.3588032854
718	0.3587551995
719	0.358752153
720	0.3587350262
721	0.358725511
722	0.3587174708
723	0.3586688819
724	0.3586169038
725	0.3586143577
726	0.3585628187
727	0.3585543797
728	0.3585025078
729	0.3584047688
730	0.3583965399
731	0.3582852288
732	0.358170102
733	0.35803126
734	0.3579472562
735	0.3578915701
736	0.3578117084
737	0.3576935309
738	0.357493758
739	0.3574858324
740	0.3574780875
741	0.3573662115
742	0.3571905226
743	0.3570926427
744	0.3569244093
745	0.3569120706
746	0.3568532628
747	0.3568254838
748	0.3567365764
749	0.3566523989
750	0.3566073094
751	0.3564780461
752	0.356370655
753	0.3563007983
754	0.3562617287
755	0.3562349667
756	0.3562276443
757	0.3561844595
758	0.356096269
759	0.3560706981
760	0.3559939439
761	0.3559583082
762	0.3558661338
763	0.355814112
764	0.3558071157
765	0.3557660919
766	0.3557383905
767	0.3557041615
768	0.355689981
769	0.3556505356
770	0.35562473
771	0.3555260364
772	0.3555016994
773	0.3554480798
774	0.3553641252
775	0.355332538
776	0.3553211815
777	0.3553145326
778	0.35530803
779	0.3552460832
780	0.3551245075
781	0.3551181316
782	0.3551118946
783	0.3550749384
784	0.3550451799
785	0.3549586514
786	0.3549117084
787	0.3548889158
788	0.3548208207
789	0.35471213
790	0.3546643915
791	0.3546583989
792	0.3546066629
793	0.3545489224
794	0.3544739825
795	0.3544680228
796	0.3544621917
797	0.3544491133
798	0.3543554736
799	0.3543452071
800	0.3543233639
801	0.3542794706
802	0.3541898994
803	0.354175003
804	0.3541414683
805	0.3540959305
806	0.3540322614
807	0.3540222604
808	0.3540115217
809	0.3539860751
810	0.3539113569
811	0.3538303362
812	0.3537606884
813	0.3536979331
814	0.3536828836
815	0.353630032
816	0.3536194582
817	0.3535829653
818	0.3535016381
819	0.3534882968
820	0.3534785881
821	0.3534387548
822	0.3534084579
823	0.353370224
824	0.3532987619
825	0.3532782527
826	0.3532690185
827	0.3532561701
828	0.3532075344
829	0.3531151206
830	0.3531009013
831	0.3530673193
832	0.3530109255
833	0.3529488365
834	0.3528712929
835	0.3528516744
836	0.3528089183
837	0.3527822515
838	0.3527688475
839	0.3527563858
840	0.3527313408
841	0.3527193091
842	0.3526135412
843	0.3525353211
844	0.3524945806
845	0.352482712
846	0.3524583963
847	0.3523778169
848	0.3523552118
849	0.3522860598
850	0.352207179
851	0.3521243877
852	0.3520517225
853	0.3519678997
854	0.3519466421
855	0.3519385519
856	0.3518981436
857	0.3518595781
858	0.3518131189
859	0.3517905229
860	0.3517226598
861	0.3516933366
862	0.3516475969
863	0.3515926614
864	0.3515681272
865	0.351523389
866	0.3515015398
867	0.351481084
868	0.3514796368
869	0.3514584961
870	0.351438088
871	0.3514099216
872	0.3513907661
873	0.3513120609
874	0.35126769
875	0.3512487136
876	0.3512389593
877	0.3512191469
878	0.3511058136
879	0.3511007876
880	0.3510777494
881	0.3510348861
882	0.3510255893
883	0.3510168818
884	0.3509937096
885	0.3509529931
886	0.3509483883
887	0.3509156572
888	0.3508935648
889	0.3508764149
890	0.3508679438
891	0.3508476411
892	0.3508144457
893	0.3508062452
894	0.3507142067
895	0.3506767769
896	0.3506456833
897	0.3506128132
898	0.3505832905
899	0.3505552539
900	0.3505295138
901	0.3505179635
902	0.3505068837
903	0.3504680904
904	0.3504640504
905	0.3504408563
906	0.3504352022
907	0.3504138061
908	0.3504035527
909	0.3504021701
910	0.3503652838
911	0.3503554374
912	0.3503431061
913	0.3503080475
914	0.3502769629
915	0.3502717088
916	0.3502250693
917	0.3501390779
918	0.3501113964
919	0.3500287469
920	0.3499853679
921	0.3499697033
922	0.349938838
923	0.3499227344
924	0.3498119419
925	0.3498047879
926	0.3497974293
927	0.3497506907
928	0.3497493551
929	0.3497346902
930	0.3497205416
931	0.3496628171
932	0.3496217905
933	0.349587721
934	0.3495767693
935	0.3495382926
936	0.3495014584
937	0.3494753027
938	0.349473985
939	0.3494287967
940	0.3493494392
941	0.3493481366
942	0.3492630284
943	0.3491962187
944	0.3491405341
945	0.3490745809
946	0.3490063405
947	0.3489639636
948	0.3489013681
949	0.3488737169
950	0.3488266945
951	0.3487688173
952	0.3487352139
953	0.348657378
954	0.348592757
955	0.3485837828
956	0.3484971032
957	0.3483716012
958	0.3483195579
959	0.3482608772
960	0.3481597038
961	0.3480985717
962	0.3480429395
963	0.3479634232
964	0.3478836977
965	0.3478474513
966	0.3478228171
967	0.347774743
968	0.3476712499
969	0.3476617722
970	0.3475119368
971	0.3474220753
972	0.3473985418
973	0.3473902043
974	0.3472961609
975	0.3472093106
976	0.3471559921
977	0.3471020292
978	0.3470399948
979	0.3470157955
980	0.3469557848
981	0.3468797909
982	0.3468784429
983	0.3468771198
984	0.3468150655
985	0.3467902896
986	0.3466606121
987	0.3466377744
988	0.3466364348
989	0.3466351205
990	0.3466266053
991	0.3465832692
992	0.3465819901
993	0.3465807351
994	0.3465058208
995	0.346504588
996	0.3464911331
997	0.346367794
998	0.3463665844
999	0.3462941772
